claim_id,book_id,book_title,chapter_title,section_title,paragraph_index,location_text,ebook_locator,claim_text,sentence_index,citation_status,citation_marker_text,citation_marker_location_text,citation_context,confidence,trigger_rule,trigger_terms,notes,verified,verifier,verification_notes
CLM-000001,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Table of Contents,,7,HughesJohnson2023-scaling-people.epub > Table of Contents >  > para 7,epub:spine=5;para=7,3. Distinguish between management and leadership,3,not_cited,,,,0.65,QUANTITATIVE,3,,,,
CLM-000069,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Say what percentage of goals you expect people to hit up front,216,HughesJohnson2023-scaling-people.epub > Founding documents > Say what percentage of goals you expect people to hit up front > para 216,epub:spine=11;para=216,The argument for biasing toward more aspirational goals is a simple one: Human and team behavior often lead us to anchor on and solve for a defined outcome.,0,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000070,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Say what percentage of goals you expect people to hit up front,216,HughesJohnson2023-scaling-people.epub > Founding documents > Say what percentage of goals you expect people to hit up front > para 216,epub:spine=11;para=216,"The key with more aspirational goals is to set expectations: Teams should know that hitting 70–80 percent of the goal counts as success, but that there will be great recognition and reward for exceeding those expectations.",3,not_cited,,,,0.8500000000000001,NORMATIVE|QUANTITATIVE,should|70,,,,
CLM-000071,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Say what percentage of goals you expect people to hit up front,216,HughesJohnson2023-scaling-people.epub > Founding documents > Say what percentage of goals you expect people to hit up front > para 216,epub:spine=11;para=216,(See the chapter appendix on page 125 for guidance on helping the team write good OKRs.),4,not_cited,,,,0.65,QUANTITATIVE,125 ,,,,
CLM-000072,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,An individual’s goals should include one or two personal goals,217,HughesJohnson2023-scaling-people.epub > Founding documents > An individual’s goals should include one or two personal goals > para 217,epub:spine=11;para=217,"As a manager, remember that the work of the individual is both company-focused (what they’ll do to contribute to the division) and individual-focused (how their work will contribute to their broader career narrative and development).",0,not_cited,,,,0.75,CAUSAL,contribute to,,,,
CLM-000073,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,An individual’s goals should include one or two personal goals,217,HughesJohnson2023-scaling-people.epub > Founding documents > An individual’s goals should include one or two personal goals > para 217,epub:spine=11;para=217,"That way, the team member is doing the work that’s needed today but also developing abilities that allow them to grow their impact, contribute to the work the team might need to deliver tomorrow, and advance their career.",3,not_cited,,,,0.75,CAUSAL,contribute to,,,,
CLM-000074,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,An individual’s goals should include one or two personal goals,219,HughesJohnson2023-scaling-people.epub > Founding documents > An individual’s goals should include one or two personal goals > para 219,epub:spine=11;para=219,"But just as a company can’t rely on one product for revenue growth indefinitely and must invest in more speculative work on future products or revenue streams, so must teams and individuals invest in their future development.",1,not_cited,,,,0.8,NORMATIVE,must,,,,
CLM-000075,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,An individual’s goals should include one or two personal goals,219,HughesJohnson2023-scaling-people.epub > Founding documents > An individual’s goals should include one or two personal goals > para 219,epub:spine=11;para=219,"You must build for future scale and challenges, both in your team practices and among the individuals on your team.",4,not_cited,,,,0.8,NORMATIVE,must,,,,
CLM-000076,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,The “how” is just as important as the “what”,221,HughesJohnson2023-scaling-people.epub > Founding documents > The “how” is just as important as the “what” > para 221,epub:spine=11;para=221,"One early reader of this book told me, “Performance = results × behaviors. It’s multiplicative. Hitting targets while fomenting unrest and backstabbing should get you a 0, not a 95 percent [on your targets].”",3,not_cited,,,,0.8500000000000001,NORMATIVE|QUANTITATIVE,should|0,,,,
CLM-000077,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,The “how” is just as important as the “what”,222,HughesJohnson2023-scaling-people.epub > Founding documents > The “how” is just as important as the “what” > para 222,epub:spine=11;para=222,"Soliciting feedback about how the work was accomplished, recognizing folks who helped the process, and sharing feedback with individuals who hindered it will help the team fix interpersonal or procedural issues, or might prevent them from occurring or worsening.",1,not_cited,,,,0.75,CAUSAL,prevent,,,,
CLM-000078,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Metrics that matter,223,HughesJohnson2023-scaling-people.epub > Founding documents > Metrics that matter > para 223,epub:spine=11;para=223,"Your core company metrics are another structure that can—and should—replicate down from the company level to divisions, teams, and sometimes even to individuals.",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000079,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Metrics that matter,225,HughesJohnson2023-scaling-people.epub > Founding documents > Metrics that matter > para 225,epub:spine=11;para=225,"It should be clear which leaders, divisions, and teams are accountable for the inputs that drive those outcomes each quarter.",1,not_cited,,,,0.95,NORMATIVE|CAUSAL,should|drive,,,,
CLM-000080,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,"Some teams have less measurable outcomes, but they should still have metrics",227,"HughesJohnson2023-scaling-people.epub > Founding documents > Some teams have less measurable outcomes, but they should still have metrics > para 227",epub:spine=11;para=227,"For internal teams, the employee engagement survey is often the best way to measure progress, even if it’s only done once or twice a year.",0,not_cited,,,,0.7000000000000001,QUANTITATIVE|GENERALIZATION,twice|often,,,,
CLM-000081,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,"Some teams have less measurable outcomes, but they should still have metrics",227,"HughesJohnson2023-scaling-people.epub > Founding documents > Some teams have less measurable outcomes, but they should still have metrics > para 227",epub:spine=11;para=227,"For teams like legal and finance, you can work to measure inputs (usually units of time) and outputs (units of work) to calculate a return on those investments.",2,not_cited,,,,0.65,GENERALIZATION,usually,,,,
CLM-000082,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,"Some teams have less measurable outcomes, but they should still have metrics",227,"HughesJohnson2023-scaling-people.epub > Founding documents > Some teams have less measurable outcomes, but they should still have metrics > para 227",epub:spine=11;para=227,"But it’s instructive to know, for example, that your litigation team spent 800 hours handling potential legal issues in Q3 and that the result was no negative action or settlement against the company when it might have been, say, findings that cost the company $10 million.",4,not_cited,,,,0.65,QUANTITATIVE,800 ,,,,
CLM-000083,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Introduction,231,HughesJohnson2023-scaling-people.epub > Founding documents > Introduction > para 231,epub:spine=11;para=231,"It isn’t always clear how to develop and use metrics, so we’ve created this playbook to help you and your team(s) develop great metrics.",0,not_cited,,,,0.65,GENERALIZATION,always,,,,
CLM-000084,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Long-term metrics: mission and vision,236,HughesJohnson2023-scaling-people.epub > Founding documents > Long-term metrics: mission and vision > para 236,epub:spine=11;para=236,A team should aim for three to five charter metrics.,2,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000085,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Short-term metrics: operating or input metrics,237,HughesJohnson2023-scaling-people.epub > Founding documents > Short-term metrics: operating or input metrics > para 237,epub:spine=11;para=237,Operating metrics are often linked directly to team goals.,2,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000086,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Short-term metrics: operating or input metrics,237,HughesJohnson2023-scaling-people.epub > Founding documents > Short-term metrics: operating or input metrics > para 237,epub:spine=11;para=237,A team should aim for three to five operating metrics.,3,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000087,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Ownership,249,HughesJohnson2023-scaling-people.epub > Founding documents > Ownership > para 249,epub:spine=11;para=249,"In fact, each company target should have an owner or owners, who will most likely be members of the executive team.",4,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000088,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Ownership,252,HughesJohnson2023-scaling-people.epub > Founding documents > Ownership > para 252,epub:spine=11;para=252,"For teams that must collaborate to achieve an outcome, like product and engineering, you might find yourself assigning ownership to a pair of people—risky, but possible—or being more granular about the tasks.",2,not_cited,,,,0.8,NORMATIVE,must,,,,
CLM-000089,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Accountability mechanisms,255,HughesJohnson2023-scaling-people.epub > Founding documents > Accountability mechanisms > para 255,epub:spine=11;para=255,Decide what your mechanisms are and how often you will use them to check in on a division’s or team’s progress.,4,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000090,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Accountability mechanisms,257,HughesJohnson2023-scaling-people.epub > Founding documents > Accountability mechanisms > para 257,epub:spine=11;para=257,"QBRs are a common accountability mechanism among companies that have reached a certain level of complexity, for example more than 200 employees and many products and teams.",0,not_cited,,,,0.75,COMPARATIVE|QUANTITATIVE,more than|200 ,,,,
CLM-000091,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Accountability mechanisms,269,HughesJohnson2023-scaling-people.epub > Founding documents > Accountability mechanisms > para 269,epub:spine=11;para=269,Weekly team metrics review : Use the first 15 minutes of your team meeting to review your metrics.,0,not_cited,,,,0.65,QUANTITATIVE,15 ,,,,
CLM-000092,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Accountability mechanisms,270,HughesJohnson2023-scaling-people.epub > Founding documents > Accountability mechanisms > para 270,epub:spine=11;para=270,"For managers, the frequency of the accountability mechanisms should correlate with how quickly your team can impact the metrics in question.",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000093,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,Internal communications,273,HughesJohnson2023-scaling-people.epub > Founding documents > Internal communications > para 273,epub:spine=11;para=273,"It should go without saying that if you need a team dedicated to convincing your employees that you have a great plan and everything is sunshine, you have a big problem.",3,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000094,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Founding documents,When should you start investing in internal communications?,275,HughesJohnson2023-scaling-people.epub > Founding documents > When should you start investing in internal communications? > para 275,epub:spine=11;para=275,"28 At around 150 people, it becomes harder to remember everyone’s name, what team they’re on, and what they’re responsible for.",1,not_cited,,,,0.65,QUANTITATIVE,28 ,,,,
